公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300655,晶瑞股份,苏州晶瑞化学股份有限公司,"Suzhou Crystal Clear Chemical Co.,Ltd",江苏省苏州吴中经济开发区澄湖东路3号,300655,晶瑞股份,2017-05-23,"88,249,935","22,062,500",,,,0,0,华东,江苏,苏州市,C 制造业,www.jingrui-chem.com.cn
300656,民德电子,深圳市民德电子科技股份有限公司,Shenzhen MinDe Electronics Technology Ltd.,广东省深圳市南山区高新区中区科技园工业厂房25栋1段5层（1）号,300656,民德电子,2017-05-19,"60,000,000","13,902,400",,,,0,0,华南,广东,深圳市,C 制造业,www.mindeo.cn
300657,弘信电子,厦门弘信电子科技股份有限公司,"XiaMen HongXin Electron-tech Co.,Ltd.",福建省厦门火炬高新区(翔安)产业区翔海路19号之2(1#厂房3楼),300657,弘信电子,2017-05-23,"104,000,000","26,000,000",,,,0,0,华东,福建,厦门市,C 制造业,www.fpc98.com
300658,延江股份,厦门延江新材料股份有限公司,"Xiamen Yanjan New Material CO., LTD.",福建省厦门市翔安区内厝镇上塘社区363号致富楼299室,300658,延江股份,2017-06-02,"100,000,000","25,000,000",,,,0,0,华东,福建,厦门市,C 制造业,www.yanjan.com
300659,中孚信息,中孚信息股份有限公司,Zhongfu Information Inc.,山东省济南市高新区新泺大街1166号奥盛大厦2号楼15-16层,300659,中孚信息,2017-05-26,"82,775,000","20,400,000",,,,0,0,华东,山东,济南市,I 信息技术,www.zhongfu.net
300660,江苏雷利,江苏雷利电机股份有限公司,Jiangsu Leili Motor Corporation Limited,江苏省常州市武进区遥观镇钱家塘路19号,300660,江苏雷利,2017-06-02,"101,080,000","25,270,000",,,,0,0,华东,江苏,常州市,C 制造业,www.czleili.com
300661,圣邦股份,圣邦微电子（北京）股份有限公司,SG MICRO CORP,北京市海淀区西三环北路87号13层3-1301,300661,圣邦股份,2017-06-06,"60,883,800","14,907,000",,,,0,0,华北,北京,北京市,C 制造业,www.sg-micro.com
300662,科锐国际,北京科锐国际人力资源股份有限公司,"Beijing Career International Co., Ltd.",北京市朝阳区朝外大街16号中国人寿大厦1301,300662,科锐国际,2017-06-08,"180,000,000","45,000,000",,,,0,0,华北,北京,北京市,L 商务服务,www.careerintlinc.com
300663,科蓝软件,北京科蓝软件系统股份有限公司,"Client Service International, Inc.",北京市北京经济技术开发区永昌北路3号7号楼D06室,300663,科蓝软件,2017-06-08,"131,426,719","32,860,000",,,,0,0,华北,北京,北京市,I 信息技术,www.csii.com.cn
300665,飞鹿股份,株洲飞鹿高新材料技术股份有限公司,"Zhuzhou Feilu High-Tech Materials Co., Ltd.",湖南省株洲市荷塘区金山工业园469号,300665,飞鹿股份,2017-06-13,"76,000,000","19,000,000",,,,0,0,华中,湖南,株洲市,C 制造业,www.zzfeilu.com
300666,江丰电子,宁波江丰电子材料股份有限公司,"Konfoong Materials International Co., Ltd.",浙江省余姚市经济开发区名邦科技工业园区安山路,300666,江丰电子,2017-06-15,"218,760,000","54,690,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.kfmic.com
300667,必创科技,北京必创科技股份有限公司,Beijing Beetech Inc.,北京市海淀区上地七街1号汇众2号楼710室,300667,必创科技,2017-06-19,"68,000,000","17,000,000",,,,0,0,华北,北京,北京市,C 制造业,www.beetech.cn
300668,杰恩设计,深圳市杰恩创意设计股份有限公司,"Shenzhen Jiang&Associates Creative Design Co., Ltd.",广东省深圳市南山区粤海街道科苑路15号科兴科学园B4单元13楼,300668,杰恩设计,2017-06-19,"42,160,000","10,580,000",,,,0,0,华南,广东,深圳市,M 科研服务,www.jaid.cn
300669,沪宁股份,杭州沪宁电梯部件股份有限公司,"Hangzhou Huning Elevator Parts Co., Ltd.",浙江省杭州市余杭区中泰街道石鸽社区,300669,沪宁股份,2017-06-29,"84,200,000","21,050,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.hzhuning.com
300670,大烨智能,江苏大烨智能电气股份有限公司,"Jiangsu Daybright Intelligent Electric Co.,LTD.",江苏省南京市江宁区将军大道223号,300670,大烨智能,2017-07-03,"108,000,000","27,000,000",,,,0,0,华东,江苏,南京市,C 制造业,www.daybright.cn
300671,富满电子,深圳市富满电子集团股份有限公司,"SHENZHEN FINE MADE ELECTRONICS GROUP CO., LTD.",广东省深圳市福田区香蜜湖街道农园路时代科技大厦西区18楼,300671,富满电子,2017-07-05,"101,350,000","25,350,000",,,,0,0,华南,广东,深圳市,I 信息技术,www.superchip.cn
300672,国科微,湖南国科微电子股份有限公司,"Hunan Goke Microelectronics Co., Ltd.",湖南省长沙经济技术开发区泉塘街道东十路南段9号,300672,国科微,2017-07-12,"111,764,668","27,941,167",,,,0,0,华中,湖南,长沙市,C 制造业,www.goke.com
300673,佩蒂股份,佩蒂动物营养科技股份有限公司,"Petpal Pet Nutrition Technology Co., Ltd.",浙江省平阳县水头镇工业园区宠乐路2号,300673,佩蒂股份,2017-07-11,"80,000,000","20,000,000",,,,0,0,华东,浙江,温州市,C 制造业,www.peidibrand.com
300675,建科院,深圳市建筑科学研究院股份有限公司,"Shenzhen Institute of Building Research Co., Ltd.",广东省深圳市福田区梅林梅坳三路29号建科大楼,300675,建科院,2017-07-19,"146,666,700","36,666,700",,,,0,0,华南,广东,深圳市,M 科研服务,www.szibr.com
300676,华大基因,深圳华大基因股份有限公司,"BGI Genomics Co., Ltd.",广东省深圳市盐田区洪安三街21号华大综合园7栋7层-14层,300676,华大基因,2017-07-14,"400,100,000","40,100,000",,,,0,0,华南,广东,深圳市,M 科研服务,www.bgi.com
300677,英科医疗,山东英科医疗用品股份有限公司,"SHANDONG INTCO MEDICAL PRODUCTS CO.,LTD.",山东省淄博市临淄区齐鲁化学工业园清田路18号,300677,英科医疗,2017-07-21,"97,239,307","24,309,827",,,,0,0,华东,山东,淄博市,C 制造业,www.intcomedical.com.cn
300678,中科信息,中科院成都信息技术股份有限公司,"Chengdu Information Technology of Chinese Academy of Sciences Co., Ltd.",四川省成都市高新区天晖路360号晶科1号大厦18栋1803室,300678,中科信息,2017-07-28,"100,000,000","25,000,000",,,,0,0,西南,四川,成都市,I 信息技术,www.casit.com.cn
300679,电连技术,电连技术股份有限公司,"Electric Connector Technology Co., Ltd.",广东省深圳市光明新区公明街道西田社区锦绣工业园8栋第一层至第三层A区,300679,电连技术,2017-07-31,"120,000,000","30,000,000",,,,0,0,华南,广东,深圳市,C 制造业,www.ectsz.com
300680,隆盛科技,无锡隆盛科技股份有限公司,"Wuxi Longsheng Technology Co., Ltd",江苏省无锡新区城南路231-3号,300680,隆盛科技,2017-07-25,"68,000,000","17,000,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.china-lsh.com
300681,英搏尔,珠海英搏尔电气股份有限公司,"Zhuhai Enpower Electric Co.,Ltd.",广东省珠海市高新区唐家湾镇科技六路7号,300681,英搏尔,2017-07-25,"75,600,000","18,900,000",,,,0,0,华南,广东,珠海市,C 制造业,www.in-powercar.com
300682,朗新科技,朗新科技股份有限公司,"LONGSHINE TECHNOLOGY CO.,LTD",江苏省无锡新吴区净慧东道90号无锡软件园天鹅座B栋10、11楼,300682,朗新科技,2017-08-01,"405,000,000","45,000,000",,,,0,0,华东,江苏,无锡市,I 信息技术,www.longshine.com
300683,海特生物,武汉海特生物制药股份有限公司,"Wuhan Hiteck Biological Pharma Co.,Ltd",湖北省武汉经济技术开发区海特科技园,300683,海特生物,2017-08-08,"103,355,040","25,838,760",,,,0,0,华中,湖北,武汉市,C 制造业,www.hiteck.com.cn
300685,艾德生物,厦门艾德生物医药科技股份有限公司,"Amoy Diagnostics Co.,Ltd.",福建省厦门市海沧区鼎山路39号,300685,艾德生物,2017-08-02,"80,000,000","20,000,000",,,,0,0,华东,福建,厦门市,C 制造业,www.amoydx.com
300686,智动力,深圳市智动力精密技术股份有限公司,"Shenzhen CDL Precision Technology Co., Ltd.",广东省深圳市坪山新区办事处田心社区金田路352号,300686,智动力,2017-08-04,"125,200,000","31,300,000",,,,0,0,华南,广东,深圳市,C 制造业,www.szcdl.com
300687,赛意信息,广州赛意信息科技股份有限公司,"GUANGZHOU SIE CONSULTING CO., LTD.",广东省广州市天河区珠江东路12号16楼1603-1605单元,300687,赛意信息,2017-08-03,"80,000,000","20,000,000",,,,0,0,华南,广东,广州市,I 信息技术,www.chinasie.com
300688,创业黑马,创业黑马（北京）科技股份有限公司,Dark Horse Venture (Beijing) Technology Co. Ltd.,北京市朝阳区酒仙桥北路甲10号院205号楼-1至7层101内706室,300688,创业黑马,2017-08-10,"68,000,000","17,000,000",,,,0,0,华北,北京,北京市,L 商务服务,www.iheima.com
300689,澄天伟业,深圳市澄天伟业科技股份有限公司,"SHENZHEN CHENGTIAN WEIYE TECHNOLOGY CO.,LTD.",广东省深圳市南山区商业文化中心区天利中央商务广场天利中央商务广场（二期）C-2604,300689,澄天伟业,2017-08-09,"68,000,000","17,000,000",,,,0,0,华南,广东,深圳市,C 制造业,www.ctwygroup.com
300690,双一科技,山东双一科技股份有限公司,"SHANDONG SHUANGYI TECHNOLOGY CO., LTD.",山东省德州市德城区新华工业园双一路1号,300690,双一科技,2017-08-08,"69,340,000","17,340,000",,,,0,0,华东,山东,德州市,C 制造业,www.shuangyitec.com
300691,联合光电,中山联合光电科技股份有限公司,"Union Optech Co., Ltd.",广东省中山市火炬开发区益围路10号1-3楼,300691,联合光电,2017-08-11,"85,550,000","21,400,000",,,,0,0,华南,广东,中山市,C 制造业,www.union-optech.com
300692,中环环保,安徽中环环保科技股份有限公司,"Anhui Zhonghuan Environmental Protection Technology Co., Ltd",安徽省合肥市阜阳北路948号中正国际广场一幢办1608室,300692,中环环保,2017-08-21,"106,670,000","26,670,000",,,,0,0,华东,安徽,合肥市,N 公共环保,www.ahzhhb.cn
300693,盛弘股份,深圳市盛弘电气股份有限公司,"Shenzhen Sinexcel Electric Co.,Ltd",广东省深圳市南山区西丽街道松白路1002号百旺信高科技工业园2区6栋,300693,盛弘股份,2017-08-22,"91,233,553","22,810,000",,,,0,0,华南,广东,深圳市,C 制造业,www.sinexcel.com
300695,兆丰股份,浙江兆丰机电股份有限公司,"Zhejiang Zhaofeng Mechanical and Electronic Co.,Ltd.",浙江省杭州市萧山经济技术开发区桥南区块兆丰路6号,300695,兆丰股份,2017-09-08,"66,677,700","16,677,700",,,,0,0,华东,浙江,杭州市,C 制造业,www.hzfb.com
300696,爱乐达,成都爱乐达航空制造股份有限公司,Chengdu ALD Aviation Manufacturing Corporation.,四川省成都市高新区西部园区天勤路819号,300696,爱乐达,2017-08-22,"68,950,000","17,250,000",,,,0,0,西南,四川,成都市,C 制造业,www.cdald.com
300697,电工合金,江阴电工合金股份有限公司,"Jiangyin Electrical Alloy Co., Ltd.",江苏省江阴市周庄镇世纪大道北段398号,300697,电工合金,2017-09-07,"160,000,000","40,000,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.cn-dghj.com
300698,万马科技,万马科技股份有限公司,"WANMA TECHNOLOGY CO., LTD.",浙江省杭州市临安市太湖源镇青云村,300698,万马科技,2017-08-31,"134,000,000","33,500,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.wanma-tech.cn
300699,光威复材,威海光威复合材料股份有限公司,"Weihai Guangwei Composites Co., Ltd.",山东省威海市高区天津路-130号,300699,光威复材,2017-09-01,"368,000,000","92,000,000",,,,0,0,华东,山东,威海市,C 制造业,www.gwcfc.com
300700,岱勒新材,长沙岱勒新材料科技股份有限公司,"Changsha DIALINE New Material Sci.&Tech. Co., Ltd.",湖南省长沙高新开发区环联路108号,300700,岱勒新材,2017-09-12,"82,400,000","20,600,000",,,,0,0,华中,湖南,长沙市,C 制造业,www.diamsaw.com
300701,森霸股份,南阳森霸光电股份有限公司,"NAN YANG SENBA OPTICAL AND ELECTRONIC CO.,LTD.",河南省南阳市社旗县城关镇,300701,森霸股份,2017-09-15,"80,000,000","20,000,000",,,,0,0,华中,河南,南阳市,C 制造业,www.nysenba.com
300702,天宇股份,浙江天宇药业股份有限公司,"Zhejiang Tianyu Pharmaceutical Co., Ltd.",浙江省台州市黄岩江口化工开发区,300702,天宇股份,2017-09-19,"120,000,000","30,000,000",,,,0,0,华东,浙江,台州市,C 制造业,www.tianyupharm.com
300703,创源文化,宁波创源文化发展股份有限公司,"Cre8 Direct (Ningbo) Co.,Ltd",浙江省宁波市北仑区庐山西路45号,300703,创源文化,2017-09-19,"80,000,000","20,000,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.cre8direct.net
300705,九典制药,湖南九典制药股份有限公司,"Hunan Jiudian Pharmaceutical Co.,Ltd",湖南省长沙市浏阳经济技术开发区健康大道1号,300705,九典制药,2017-10-10,"117,340,000","29,340,000",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnjiudian.com
300706,阿石创,福建阿石创新材料股份有限公司,"Fujian Acetron New Materials Co., Ltd.",福建省长乐市航城街道琴江村太平里169号,300706,阿石创,2017-09-26,"78,400,000","19,600,000",,,,0,0,华东,福建,福州市,C 制造业,www.acetron.com.cn
300707,威唐工业,无锡威唐工业技术股份有限公司,"VT Industrial Technology Co., Ltd.",江苏省无锡市新区鸿山街道建鸿路32号,300707,威唐工业,2017-10-10,"78,600,000","19,649,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.vt-ind.com
300708,聚灿光电,聚灿光电科技股份有限公司,"Focus Lightings Tech CO.,LTD.",江苏省苏州工业园区娄葑镇新庆路8号,300708,聚灿光电,2017-10-16,"257,330,000","64,330,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.focuslightings.com
300709,精研科技,江苏精研科技股份有限公司,"Jiangsu Gian Technology Co., Ltd.",江苏省常州市钟楼经济开发区棕榈路59号,300709,精研科技,2017-10-19,"88,000,000","22,000,000",,,,0,0,华东,江苏,常州市,C 制造业,www.jsgian.com
300710,万隆光电,杭州万隆光电设备股份有限公司,"Hangzhou Prevail Optoelectronic Equipment Co., Ltd.",浙江省杭州市萧山区瓜沥友谊村,300710,万隆光电,2017-10-19,"68,614,000","17,500,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.prevail-catv.com
300711,广哈通信,广州广哈通信股份有限公司,"GHT Co.,Ltd",广东省广州市科学城南云一路16号,300711,广哈通信,2017-11-01,"144,195,954","36,100,000",,,,0,0,华南,广东,广州市,C 制造业,www.ghtchina.com
300712,永福股份,福建永福电力设计股份有限公司,"FUJIAN YONGFU POWER ENGINEERING CO.,LTD.",福建省福州市闽侯县上街镇海西科技园高新大道3号,300712,永福股份,2017-10-31,"140,080,000","35,020,000",,,,0,0,华东,福建,福州市,M 科研服务,www.fjyfdl.com
300713,英可瑞,深圳市英可瑞科技股份有限公司,"Shenzhen Increase Technology Co., Ltd.",广东省深圳市南山区马家龙工业区77栋二、三层,300713,英可瑞,2017-11-01,"53,125,000","10,625,000",,,,0,0,华南,广东,深圳市,C 制造业,www.szincrease.com
300715,凯伦股份,江苏凯伦建材股份有限公司,"JIANGSU CANLON BUILDING MATERIALS CO., LTD.",江苏省苏州市吴江区七都镇亨通大道8号,300715,凯伦股份,2017-10-26,"72,000,000","18,000,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.canlon.com.cn
300716,国立科技,广东国立科技股份有限公司,"GUANGDONG GUOLI SCI&TECH CO.,LTD.",广东省东莞市道滘镇大罗沙创业园5路8号,300716,国立科技,2017-11-09,"106,680,000","26,680,000",,,,0,0,华南,广东,东莞市,C 制造业,www.guoligroup.com.cn
300717,华信新材,江苏华信新材料股份有限公司,"Jiangsu Huaxin New Material Co.,Ltd.",江苏省新沂市大桥东路189号,300717,华信新材,2017-11-06,"64,000,000","16,000,000",,,,0,0,华东,江苏,徐州市,C 制造业,www.huaxinchina.cc
300718,长盛轴承,浙江长盛滑动轴承股份有限公司,"ZHEJIANG CHANGSHENG SLIDING BEARINGS CO.,LTD.",浙江省嘉善县惠民街道鑫达路6号,300718,长盛轴承,2017-11-06,"100,000,000","25,000,000",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.csb.com.cn
300719,安达维尔,北京安达维尔科技股份有限公司,"Beijing Andawell Science& Technology Co.,Ltd",北京市海淀区知春路1号学院国际大厦11层1112室,300719,安达维尔,2017-11-09,"168,000,000","42,000,000",,,,0,0,华北,北京,北京市,C 制造业,www.andawell.com
300720,海川智能,广东海川智能机器股份有限公司,"Guang Dong High Dream Intellectualized Machinery Co., Ltd.",广东省佛山市顺德区北滘镇顺江居委会工业园置业路8号,300720,海川智能,2017-11-06,"72,000,000","18,000,000",,,,0,0,华南,广东,佛山市,C 制造业,www.highdream.cn
300721,怡达股份,江苏怡达化学股份有限公司,"Jiang Su Yida Chemical Co.,Ltd.",江苏省江阴市西石桥球庄村,300721,怡达股份,2017-11-15,"80,150,000","20,050,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.yidachem.com
300722,新余国科,江西新余国科科技股份有限公司,"JIANGXI XINYU GUOKE TECHNOLOGY CO., LTD.",江西省新余市仙女湖区观巢镇松山江村,300722,新余国科,2017-11-10,"80,000,000","20,000,000",,,,0,0,华东,江西,新余市,C 制造业,www.jx9394.com
